36 364 4
6.2809216746066994e+01 2.2533569504953060e-01 2.3266338604032630e+00 -3.3178650438473145e+00 -1.2835456082805221e-02 7.0468127922023416e-01 2.2533569504953060e-01 1.4614190325854473e+00 1.4166289921741527e-02 1.4166289921741600e-02 -1.5162451298165566e-01 0.0000000000000000e+00 2.3266338604032630e+00 1.4166289921741404e-02 8.6221037543362089e-01 -8.5630579220188940e-01 -3.1170746436923278e-02 0.0000000000000000e+00 -3.3178650438473141e+00 1.4166289921741699e-02 -8.5630579220188963e-01 8.6221037543362145e-01 -3.1170746436923021e-02 0.0000000000000000e+00 -1.2835456082805221e-02 -1.5162451298165544e-01 -3.1170746436923278e-02 -3.1170746436922869e-02 6.5643349315500243e-01 0.0000000000000000e+00 7.0468127922023416e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
2.2533569504953060e-01 6.5935284844624178e+01 -3.4654173711298158e-01 -6.7958192975972484e-02 1.2795884678042007e+00 -6.5241276383120272e-02 1.4614190325854473e+00 1.5683239025657797e-01 -1.2511723017477323e+00 -1.2511723017477328e+00 0.0000000000000000e+00 -1.5162451298165566e-01 1.4166289921741404e-02 2.3205017257103138e+00 -1.9907589367764305e-02 5.5755199654761035e-02 0.0000000000000000e+00 -3.1170746436923278e-02 1.4166289921741699e-02 -3.3239971785402620e+00 5.5755199654761035e-02 -1.9907589367764555e-02 0.0000000000000000e+00 -3.1170746436923021e-02 -1.5162451298165544e-01 4.6269122926401784e-02 -6.7918700869112489e-02 -6.7918700869112447e-02 0.0000000000000000e+00 6.5643349315500243e-01 0.0000000000000000e+00 7.0468127922023416e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
2.3266338604032630e+00 -3.4654173711298158e-01 6.8889194438364100e+01 5.7490718858396639e-01 -2.4906851321737880e-02 2.1103954233936140e+00 1.4166289921741527e-02 -1.2511723017477323e+00 1.5093476809815731e-01 0.0000000000000000e+00 -1.2511723017477328e+00 -1.4166289921741600e-02 8.6221037543362089e-01 -1.9907589367764305e-02 2.4319423534735232e+00 0.0000000000000000e+00 5.5755199654761035e-02 8.5630579220188940e-01 -8.5630579220188963e-01 5.5755199654761035e-02 -3.4294864260104587e+00 0.0000000000000000e+00 -1.9907589367764555e-02 -8.6221037543362145e-01 -3.1170746436923278e-02 -6.7918700869112489e-02 5.5257714460600092e-02 0.0000000000000000e+00 -6.7918700869112447e-02 3.1170746436922869e-02 0.0000000000000000e+00 0.0000000000000000e+00 7.0468127922023416e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-3.3178650438473145e+00 -6.7958192975972484e-02 5.7490718858396639e-01 6.7818745698973899e+01 -3.0349039545874829e-01 -3.5341034808569627e+00 1.4166289921741600e-02 -1.2511723017477328e+00 0.0000000000000000e+00 1.5093476809815781e-01 -1.2511723017477323e+00 -1.4166289921741527e-02 -8.5630579220188940e-01 5.5755199654761035e-02 0.0000000000000000e+00 2.2150124782401179e+00 -1.9907589367764305e-02 -8.6221037543362089e-01 8.6221037543362145e-01 -1.9907589367764555e-02 0.0000000000000000e+00 -3.2125565507770530e+00 5.5755199654761035e-02 8.5630579220188963e-01 -3.1170746436922869e-02 -6.7918700869112447e-02 0.0000000000000000e+00 5.5257714460600488e-02 -6.7918700869112489e-02 3.1170746436923278e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7.0468127922023416e-01 0.0000000000000000e+00 0.0000000000000000e+00
-1.2835456082805221e-02 1.2795884678042007e+00 -2.4906851321737880e-02 -3.0349039545874829e-01 7.0786117673257110e+01 1.8485232467526591e-01 -1.5162451298165566e-01 0.0000000000000000e+00 -1.2511723017477328e+00 -1.2511723017477323e+00 1.4503714593973713e-01 1.4614190325854473e+00 -3.1170746436923278e-02 0.0000000000000000e+00 5.5755199654761035e-02 -1.9907589367764305e-02 2.3264531060033273e+00 1.4166289921741404e-02 -3.1170746436923021e-02 0.0000000000000000e+00 -1.9907589367764555e-02 5.5755199654761035e-02 -3.3180457982472498e+00 1.4166289921741699e-02 6.5643349315500243e-01 0.0000000000000000e+00 -6.7918700869112447e-02 -6.7918700869112489e-02 6.4246305994798789e-02 -1.5162451298165544e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7.0468127922023416e-01 0.0000000000000000e+00
7.0468127922023416e-01 -6.5241276383120272e-02 2.1103954233936140e+00 -3.5341034808569627e+00 1.8485232467526591e-01 7.2758242838626657e+01 0.0000000000000000e+00 -1.5162451298165566e-01 -1.4166289921741600e-02 -1.4166289921741527e-02 1.4614190325854473e+00 7.6533841146784534e-02 0.0000000000000000e+00 -3.1170746436923278e-02 8.5630579220188940e-01 -8.6221037543362089e-01 1.4166289921741404e-02 2.3203209713103781e+00 0.0000000000000000e+00 -3.1170746436923021e-02 -8.6221037543362145e-01 8.5630579220188963e-01 1.4166289921741699e-02 -3.3241779329401977e+00 0.0000000000000000e+00 6.5643349315500243e-01 3.1170746436922869e-02 3.1170746436923278e-02 -1.5162451298165544e-01 1.2335088500400580e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7.0468127922023416e-01
2.2533569504953060e-01 1.4614190325854473e+00 1.4166289921741527e-02 1.4166289921741600e-02 -1.5162451298165566e-01 0.0000000000000000e+00 6.5935284844624178e+01 1.5683239025657800e-01 2.3205017257103142e+00 -3.3239971785402624e+00 4.6269122926401791e-02 7.0468127922023416e-01 -3.4654173711298158e-01 -1.2511723017477323e+00 -1.9907589367764166e-02 5.5755199654761105e-02 -6.7918700869112447e-02 0.0000000000000000e+00 -6.7958192975972484e-02 -1.2511723017477328e+00 5.5755199654761028e-02 -1.9907589367764465e-02 -6.7918700869112392e-02 0.0000000000000000e+00 1.2795884678042007e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -6.5241276383120286e-02 -1.5162451298165544e-01 -3.1170746436923278e-02 -3.1170746436922869e-02 6.5643349315500243e-01 0.0000000000000000e+00
1.4614190325854473e+00 1.5683239025657797e-01 -1.2511723017477323e+00 -1.2511723017477328e+00 0.0000000000000000e+00 -1.5162451298165566e-01 1.5683239025657800e-01 6.9075284969300441e+01 -3.4834726730029431e-01 -6.9763723163285024e-02 1.2795884678042007e+00 -6.1366973739132606e-03 -1.2511723017477323e+00 -3.4834726730029431e-01 1.4398302055615111e+00 1.4312129807858562e+00 0.0000000000000000e+00 -6.7918700869112447e-02 -1.2511723017477328e+00 -6.9763723163285024e-02 1.4312129807858560e+00 1.4398302055615118e+00 0.0000000000000000e+00 -6.7918700869112392e-02 0.0000000000000000e+00 1.2795884678042007e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.5162451298165544e-01 -6.1366973739132675e-03 -6.7918700869112489e-02 -6.7918700869112447e-02 0.0000000000000000e+00 6.5643349315500243e-01
1.4166289921741527e-02 -1.2511723017477323e+00 1.5093476809815731e-01 0.0000000000000000e+00 -1.2511723017477328e+00 -1.4166289921741600e-02 2.3205017257103142e+00 -3.4834726730029431e-01 7.2022876913514892e+01 5.7490718858396639e-01 -2.6712381509050420e-02 2.1165275580865619e+00 -1.9907589367764166e-02 1.4398302055615111e+00 -3.3243601357571845e-01 0.0000000000000000e+00 1.4312129807858562e+00 -5.5755199654761105e-02 5.5755199654761028e-02 1.4312129807858560e+00 1.8624654849614564e-02 0.0000000000000000e+00 1.4398302055615118e+00 1.9907589367764465e-02 0.0000000000000000e+00 0.0000000000000000e+00 1.2795884678042007e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -3.1170746436923278e-02 -6.7918700869112489e-02 2.8518941602850372e-03 0.0000000000000000e+00 -6.7918700869112447e-02 3.1170746436922869e-02
1.4166289921741600e-02 -1.2511723017477328e+00 0.0000000000000000e+00 1.5093476809815781e-01 -1.2511723017477323e+00 -1.4166289921741527e-02 -3.3239971785402624e+00 -6.9763723163285024e-02 5.7490718858396639e-01 7.0952428174124691e+01 -3.0529592564606101e-01 -3.5279713461640134e+00 5.5755199654761105e-02 1.4312129807858562e+00 0.0000000000000000e+00 -2.5995888928739647e-01 1.4398302055615111e+00 1.9907589367764166e-02 -1.9907589367764465e-02 1.4398302055615118e+00 0.0000000000000000e+00 -5.3852469438710630e-02 1.4312129807858560e+00 -5.5755199654761028e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.2795884678042007e+00 0.0000000000000000e+00 0.0000000000000000e+00 -3.1170746436922869e-02 -6.7918700869112447e-02 0.0000000000000000e+00 2.8518941602854327e-03 -6.7918700869112489e-02 3.1170746436923278e-02
